query	subject	e_value	bitscore	pident	length
D2Y2Q9	sp|Q8TEU8|WFKN2_HUMAN	8.76e-06	33.5	35.294	51
D2Y2Q9	sp|Q8TEU8|WFKN2_HUMAN	5.9	16.9	29.412	34
D2Y2Q9	sp|O95925|EPPI_HUMAN	6.79e-12	49.3	38.596	57
D2Y2Q9	sp|O95428|PPN_HUMAN	8.01e-12	50.8	45.098	51
D2Y2Q9	sp|O95428|PPN_HUMAN	8.1	16.5	47.059	17
D2Y2Q9	sp|P49223|SPIT3_HUMAN	1.14e-11	47.8	39.655	58
D2Y2Q9	sp|O43278|SPIT1_HUMAN	7.19e-11	47.8	40.0	65
D2Y2Q9	sp|O43278|SPIT1_HUMAN	7.4e-11	47.8	45.652	46
D2Y2Q9	sp|P48307|TFPI2_HUMAN	2.67e-09	43.1	46.809	47
D2Y2Q9	sp|P48307|TFPI2_HUMAN	7.72e-09	42.0	43.396	53
D2Y2Q9	sp|P48307|TFPI2_HUMAN	2.74e-07	37.7	44.643	56
D2Y2Q9	sp|Q96NZ8|WFKN1_HUMAN	3.7e-09	43.1	37.5	56
D2Y2Q9	sp|Q96NZ8|WFKN1_HUMAN	0.12	21.6	34.483	29
D2Y2Q9	sp|Q2UY09|COSA1_HUMAN	1.75e-08	41.2	32.787	61
D2Y2Q9	sp|Q8IUA0|WFDC8_HUMAN	3.87e-08	40.0	38.596	57
D2Y2Q9	sp|Q9BQY6|WFDC6_HUMAN	6.88e-07	35.8	50.0	28
D2Y2Q9	sp|Q6UDR6|SPIT4_HUMAN	1.9e-05	31.6	33.929	56
D2Y488	sp|Q8TEU8|WFKN2_HUMAN	3.65e-16	62.4	50.0	52
D2Y488	sp|Q8TEU8|WFKN2_HUMAN	8.62e-05	30.4	37.143	35
D2Y488	sp|P48307|TFPI2_HUMAN	4.66e-16	61.2	50.909	55
D2Y488	sp|P48307|TFPI2_HUMAN	4.78e-09	42.0	42.553	47
D2Y488	sp|P48307|TFPI2_HUMAN	0.011	24.3	32.143	56
D2Y488	sp|O95925|EPPI_HUMAN	3.59e-15	57.4	38.235	68
D2Y488	sp|P49223|SPIT3_HUMAN	4.05e-15	56.2	45.283	53
D2Y488	sp|P12111|CO6A3_HUMAN	5.2e-15	59.3	40.351	57
D2Y488	sp|P10646|TFPI1_HUMAN	2.88e-14	57.0	42.857	56
D2Y488	sp|P10646|TFPI1_HUMAN	9.31e-14	55.5	43.75	64
D2Y488	sp|P10646|TFPI1_HUMAN	2.1e-08	40.4	35.849	53
D2Y488	sp|P02760|AMBP_HUMAN	8.98e-14	55.5	44.231	52
D2Y488	sp|P02760|AMBP_HUMAN	3.91e-13	53.9	42.373	59
D2Y488	sp|Q02388|CO7A1_HUMAN	1.15e-13	55.5	44.643	56
D2Y488	sp|Q96NZ8|WFKN1_HUMAN	1.69e-13	55.1	43.86	57
D2Y488	sp|Q96NZ8|WFKN1_HUMAN	1.56e-06	35.0	34.783	46
D2Y488	sp|O43291|SPIT2_HUMAN	3.6e-12	50.8	38.095	63
D2Y488	sp|O43291|SPIT2_HUMAN	7.81e-08	38.9	36.957	46
D2Y488	sp|O95428|PPN_HUMAN	5.49e-10	45.1	37.255	51
D2Y488	sp|O95428|PPN_HUMAN	6.2	16.5	55.556	9
D2Y488	sp|O95428|PPN_HUMAN	6.5	16.5	45.455	11
D2Y488	sp|O95428|PPN_HUMAN	8.6	16.2	75.0	8
D2Y488	sp|P05067|A4_HUMAN	6.01e-10	44.7	42.553	47
D2Y488	sp|Q06481|APLP2_HUMAN	9.82e-09	41.6	33.333	54
D2Y488	sp|Q2UY09|COSA1_HUMAN	5.32e-08	39.3	27.451	51
D2Y488	sp|Q2UY09|COSA1_HUMAN	8.1	16.2	66.667	6
D2Y488	sp|Q6UDR6|SPIT4_HUMAN	8.53e-08	37.4	34.483	58
D2Y488	sp|O43278|SPIT1_HUMAN	5.23e-07	36.6	38.0	50
D2Y488	sp|O43278|SPIT1_HUMAN	4.58e-06	33.9	29.412	68
D2Y488	sp|Q8IUA0|WFDC8_HUMAN	1.67e-06	35.0	31.481	54
D2Y488	sp|Q9BQY6|WFDC6_HUMAN	4.63e-05	30.8	30.435	46
D3GGZ8	sp|Q2UY09|COSA1_HUMAN	0.045	25.0	23.944	71
D3GGZ8	sp|Q06481|APLP2_HUMAN	0.049	25.0	28.571	70
D3GGZ8	sp|Q06481|APLP2_HUMAN	0.05	25.0	29.63	27
D3GGZ8	sp|P49223|SPIT3_HUMAN	0.13	22.7	33.333	57
D3GGZ8	sp|P12111|CO6A3_HUMAN	0.14	23.5	26.19	42
D3GGZ8	sp|P12111|CO6A3_HUMAN	4.0	18.9	27.586	29
D3GGZ8	sp|P12111|CO6A3_HUMAN	9.5	17.7	33.333	36
D3GGZ8	sp|P02760|AMBP_HUMAN	0.4	21.9	28.205	39
D3GGZ8	sp|O95428|PPN_HUMAN	0.41	21.9	37.838	37
D3GGZ8	sp|Q6UDR6|SPIT4_HUMAN	1.7	19.2	50.0	16
D3GGZ8	sp|Q8TEU8|WFKN2_HUMAN	2.1	19.6	22.951	61
D3GGZ8	sp|Q8TEU8|WFKN2_HUMAN	9.0	17.7	28.205	39
D3GGZ8	sp|P10646|TFPI1_HUMAN	2.5	19.2	26.829	41
D3GGZ8	sp|P05067|A4_HUMAN	2.9	19.2	35.484	31
D3GGZ8	sp|P05067|A4_HUMAN	4.2	18.9	25.926	27
D3GGZ8	sp|Q02388|CO7A1_HUMAN	3.2	19.2	46.667	15
D3GGZ8	sp|Q02388|CO7A1_HUMAN	4.4	18.9	35.484	31
D3GGZ8	sp|Q96NZ8|WFKN1_HUMAN	3.8	18.9	40.0	15
D3GGZ8	sp|O43278|SPIT1_HUMAN	4.8	18.5	25.581	43
D3GGZ8	sp|O95925|EPPI_HUMAN	5.3	18.1	38.889	18
D3GGZ8	sp|O95925|EPPI_HUMAN	7.6	17.7	55.556	9
D3GGZ8	sp|Q8IUA0|WFDC8_HUMAN	7.8	17.7	24.107	112
D5J9Q8	sp|P12111|CO6A3_HUMAN	1.27e-15	61.2	40.385	52
D5J9Q8	sp|P12111|CO6A3_HUMAN	6.7	16.5	29.63	27
D5J9Q8	sp|P49223|SPIT3_HUMAN	1.36e-15	57.4	40.909	66
D5J9Q8	sp|P10646|TFPI1_HUMAN	1.13e-14	58.2	42.857	70
D5J9Q8	sp|P10646|TFPI1_HUMAN	1.3e-13	55.5	37.288	59
D5J9Q8	sp|P10646|TFPI1_HUMAN	4.56e-12	50.8	33.333	66
D5J9Q8	sp|Q06481|APLP2_HUMAN	7.42e-14	56.2	37.931	58
D5J9Q8	sp|O43278|SPIT1_HUMAN	1.5e-13	55.5	41.538	65
D5J9Q8	sp|O43278|SPIT1_HUMAN	3.3e-11	48.5	36.364	66
D5J9Q8	sp|Q96NZ8|WFKN1_HUMAN	2.97e-13	54.3	47.059	51
D5J9Q8	sp|Q96NZ8|WFKN1_HUMAN	8.66e-06	33.1	33.333	45
D5J9Q8	sp|P05067|A4_HUMAN	3.18e-13	54.3	45.652	46
D5J9Q8	sp|O95925|EPPI_HUMAN	3.32e-13	52.4	40.351	57
D5J9Q8	sp|Q8TEU8|WFKN2_HUMAN	1.34e-12	52.8	41.176	51
D5J9Q8	sp|Q8TEU8|WFKN2_HUMAN	6.85e-07	36.6	31.373	51
D5J9Q8	sp|P48307|TFPI2_HUMAN	2.28e-12	51.6	45.098	51
D5J9Q8	sp|P48307|TFPI2_HUMAN	1e-11	49.7	39.623	53
D5J9Q8	sp|P48307|TFPI2_HUMAN	0.002	26.6	29.31	58
D5J9Q8	sp|Q6UDR6|SPIT4_HUMAN	6.24e-12	48.5	38.158	76
D5J9Q8	sp|P02760|AMBP_HUMAN	6.71e-12	50.4	39.683	63
D5J9Q8	sp|P02760|AMBP_HUMAN	3.35e-09	42.7	39.216	51
D5J9Q8	sp|P02760|AMBP_HUMAN	5.9	16.5	32.0	25
D5J9Q8	sp|Q02388|CO7A1_HUMAN	1.12e-11	50.1	37.5	64
D5J9Q8	sp|O43291|SPIT2_HUMAN	1.42e-10	46.6	33.962	53
D5J9Q8	sp|O43291|SPIT2_HUMAN	2.4e-10	46.2	35.849	53
D5J9Q8	sp|O95428|PPN_HUMAN	5.25e-10	45.4	37.5	56
D5J9Q8	sp|O95428|PPN_HUMAN	3.9	17.3	41.176	17
D5J9Q8	sp|Q2UY09|COSA1_HUMAN	2e-09	43.5	33.871	62
D5J9Q8	sp|Q8IUA0|WFDC8_HUMAN	2.5e-07	37.4	37.255	51
D5J9Q8	sp|Q9BQY6|WFDC6_HUMAN	1.43e-06	35.0	53.846	26
E5AJX3	sp|P10646|TFPI1_HUMAN	3.13e-18	68.6	39.394	66
E5AJX3	sp|P10646|TFPI1_HUMAN	1.33e-13	55.8	41.509	53
E5AJX3	sp|P10646|TFPI1_HUMAN	1.42e-13	55.8	40.741	81
E5AJX3	sp|Q06481|APLP2_HUMAN	1.01e-16	64.7	45.0	60
E5AJX3	sp|Q8TEU8|WFKN2_HUMAN	2.74e-16	63.5	49.02	51
E5AJX3	sp|Q8TEU8|WFKN2_HUMAN	1.15e-07	39.3	28.302	53
E5AJX3	sp|O95925|EPPI_HUMAN	5.31e-15	57.4	43.636	55
E5AJX3	sp|Q2UY09|COSA1_HUMAN	7.67e-15	59.7	38.095	63
E5AJX3	sp|P12111|CO6A3_HUMAN	1.47e-14	58.9	41.176	51
E5AJX3	sp|P49223|SPIT3_HUMAN	3.59e-14	54.3	36.364	66
E5AJX3	sp|P48307|TFPI2_HUMAN	4.32e-14	56.6	45.283	53
E5AJX3	sp|P48307|TFPI2_HUMAN	2.13e-11	49.3	42.0	50
E5AJX3	sp|P48307|TFPI2_HUMAN	0.002	27.3	29.31	58
E5AJX3	sp|O43291|SPIT2_HUMAN	5.64e-14	56.6	42.308	52
E5AJX3	sp|O43291|SPIT2_HUMAN	2.39e-13	54.7	41.509	53
E5AJX3	sp|P05067|A4_HUMAN	1.34e-13	55.8	46.809	47
E5AJX3	sp|Q96NZ8|WFKN1_HUMAN	1.91e-13	55.5	43.137	51
E5AJX3	sp|Q96NZ8|WFKN1_HUMAN	6.47e-05	31.2	32.0	50
E5AJX3	sp|O43278|SPIT1_HUMAN	2.33e-13	55.5	35.211	71
E5AJX3	sp|O43278|SPIT1_HUMAN	7e-11	48.1	39.216	51
E5AJX3	sp|O95428|PPN_HUMAN	3.19e-13	55.1	40.0	60
E5AJX3	sp|O95428|PPN_HUMAN	1.1	19.2	50.0	14
E5AJX3	sp|Q02388|CO7A1_HUMAN	9.51e-13	53.5	39.062	64
E5AJX3	sp|P02760|AMBP_HUMAN	4.74e-12	51.6	40.351	57
E5AJX3	sp|P02760|AMBP_HUMAN	3.54e-11	48.9	43.137	51
E5AJX3	sp|P02760|AMBP_HUMAN	3.1	17.7	37.5	24
E5AJX3	sp|Q6UDR6|SPIT4_HUMAN	6.55e-11	46.2	35.443	79
E5AJX3	sp|Q8IUA0|WFDC8_HUMAN	2.74e-10	46.2	38.983	59
E5AJX3	sp|Q9BQY6|WFDC6_HUMAN	3.72e-06	34.3	57.692	26
F6ULY1	sp|O95925|EPPI_HUMAN	1.01e-43	132.0	49.565	115
F6ULY1	sp|Q9BQY6|WFDC6_HUMAN	7.06e-36	112.0	46.094	128
F6ULY1	sp|Q8TEU8|WFKN2_HUMAN	2.57e-18	71.6	51.562	64
F6ULY1	sp|Q8TEU8|WFKN2_HUMAN	2.21e-06	37.0	30.189	53
F6ULY1	sp|Q8TEU8|WFKN2_HUMAN	0.098	23.5	41.667	24
F6ULY1	sp|P12111|CO6A3_HUMAN	3.62e-17	68.6	47.458	59
F6ULY1	sp|P12111|CO6A3_HUMAN	7.4	17.7	41.176	17
F6ULY1	sp|Q06481|APLP2_HUMAN	3.88e-17	68.2	48.077	52
F6ULY1	sp|P49223|SPIT3_HUMAN	1.32e-16	62.4	45.614	57
F6ULY1	sp|Q8IUA0|WFDC8_HUMAN	2.19e-16	65.1	35.052	97
F6ULY1	sp|Q8IUA0|WFDC8_HUMAN	0.008	26.2	46.429	28
F6ULY1	sp|Q8IUA0|WFDC8_HUMAN	2.1	19.2	34.375	32
F6ULY1	sp|Q96NZ8|WFKN1_HUMAN	1.08e-14	61.2	38.636	88
F6ULY1	sp|Q96NZ8|WFKN1_HUMAN	0.000231	31.2	31.818	44
F6ULY1	sp|Q96NZ8|WFKN1_HUMAN	0.046	24.3	40.0	20
F6ULY1	sp|P10646|TFPI1_HUMAN	1.2e-14	60.8	50.943	53
F6ULY1	sp|P10646|TFPI1_HUMAN	1.57e-14	60.5	45.763	59
F6ULY1	sp|P10646|TFPI1_HUMAN	3.57e-09	45.1	45.098	51
F6ULY1	sp|Q02388|CO7A1_HUMAN	1.66e-14	60.8	44.828	58
F6ULY1	sp|Q02388|CO7A1_HUMAN	5.3	18.1	38.095	21
F6ULY1	sp|Q02388|CO7A1_HUMAN	8.6	17.3	26.316	38
F6ULY1	sp|P48307|TFPI2_HUMAN	2.33e-14	59.3	47.273	55
F6ULY1	sp|P48307|TFPI2_HUMAN	1.68e-09	45.8	41.667	48
F6ULY1	sp|O43291|SPIT2_HUMAN	2.15e-13	57.0	44.444	54
F6ULY1	sp|O43291|SPIT2_HUMAN	6.29e-13	55.5	37.288	59
F6ULY1	sp|P05067|A4_HUMAN	6.86e-13	56.2	41.304	46
F6ULY1	sp|P02760|AMBP_HUMAN	1.03e-12	55.5	44.444	54
F6ULY1	sp|P02760|AMBP_HUMAN	1.35e-10	49.3	37.313	67
F6ULY1	sp|O43278|SPIT1_HUMAN	1.43e-11	52.4	44.444	54
F6ULY1	sp|O43278|SPIT1_HUMAN	4.39e-11	50.8	38.182	55
F6ULY1	sp|O43278|SPIT1_HUMAN	5.2	18.1	63.636	11
F6ULY1	sp|Q6UDR6|SPIT4_HUMAN	4.28e-11	48.1	39.062	64
F6ULY1	sp|O95428|PPN_HUMAN	1.18e-10	49.7	43.137	51
F6ULY1	sp|Q2UY09|COSA1_HUMAN	1.5e-09	46.6	37.778	45
F8J2F3	sp|P10646|TFPI1_HUMAN	1.74e-18	68.9	52.83	53
F8J2F3	sp|P10646|TFPI1_HUMAN	2.55e-15	60.1	41.379	58
F8J2F3	sp|P10646|TFPI1_HUMAN	2.13e-14	57.4	45.714	70
F8J2F3	sp|P48307|TFPI2_HUMAN	4.15e-15	58.9	49.057	53
F8J2F3	sp|P48307|TFPI2_HUMAN	4.31e-13	53.5	43.396	53
F8J2F3	sp|P48307|TFPI2_HUMAN	0.1	21.6	24.0	50
F8J2F3	sp|P12111|CO6A3_HUMAN	5.77e-15	59.3	44.231	52
F8J2F3	sp|Q06481|APLP2_HUMAN	6.34e-15	59.3	43.333	60
F8J2F3	sp|Q06481|APLP2_HUMAN	7.9	16.5	55.556	9
F8J2F3	sp|Q8TEU8|WFKN2_HUMAN	6.13e-14	56.2	47.059	51
F8J2F3	sp|Q8TEU8|WFKN2_HUMAN	1.46e-05	32.7	28.302	53
F8J2F3	sp|O95925|EPPI_HUMAN	6.52e-14	54.3	41.818	55
F8J2F3	sp|P02760|AMBP_HUMAN	7.46e-14	56.2	44.231	52
F8J2F3	sp|P02760|AMBP_HUMAN	2.75e-12	51.6	39.683	63
F8J2F3	sp|P05067|A4_HUMAN	7.95e-14	56.2	44.898	49
F8J2F3	sp|Q96NZ8|WFKN1_HUMAN	1.27e-13	55.5	45.098	51
F8J2F3	sp|Q96NZ8|WFKN1_HUMAN	1.7e-07	38.1	34.783	46
F8J2F3	sp|O43278|SPIT1_HUMAN	8.52e-13	53.1	44.643	56
F8J2F3	sp|O43278|SPIT1_HUMAN	1.35e-12	52.8	36.508	63
F8J2F3	sp|O43291|SPIT2_HUMAN	9.65e-13	52.8	40.385	52
F8J2F3	sp|O43291|SPIT2_HUMAN	1.19e-12	52.4	39.623	53
F8J2F3	sp|Q02388|CO7A1_HUMAN	1.96e-12	52.0	40.625	64
F8J2F3	sp|Q02388|CO7A1_HUMAN	6.7	16.5	40.0	20
F8J2F3	sp|P49223|SPIT3_HUMAN	4.01e-12	48.5	34.848	66
F8J2F3	sp|O95428|PPN_HUMAN	3.99e-10	45.4	40.741	54
F8J2F3	sp|O95428|PPN_HUMAN	9.0	16.2	35.294	17
F8J2F3	sp|Q6UDR6|SPIT4_HUMAN	1.52e-09	42.4	34.211	76
F8J2F3	sp|Q8IUA0|WFDC8_HUMAN	3.24e-09	42.7	41.176	51
F8J2F3	sp|Q2UY09|COSA1_HUMAN	1.13e-08	41.6	32.258	62
F8J2F3	sp|Q9BQY6|WFDC6_HUMAN	1.37e-06	35.0	61.538	26
F8J2F4	sp|P12111|CO6A3_HUMAN	7.07e-17	64.7	44.444	54
F8J2F4	sp|P10646|TFPI1_HUMAN	1.15e-16	63.9	44.828	58
F8J2F4	sp|P10646|TFPI1_HUMAN	1.47e-16	63.5	45.455	66
F8J2F4	sp|P10646|TFPI1_HUMAN	3.21e-14	57.0	44.286	70
F8J2F4	sp|O43278|SPIT1_HUMAN	1.06e-14	58.5	39.683	63
F8J2F4	sp|O43278|SPIT1_HUMAN	2.58e-11	48.9	43.478	46
F8J2F4	sp|P48307|TFPI2_HUMAN	1.75e-14	57.4	43.636	55
F8J2F4	sp|P48307|TFPI2_HUMAN	1e-13	55.1	45.283	53
F8J2F4	sp|P48307|TFPI2_HUMAN	0.002	26.6	29.31	58
F8J2F4	sp|Q96NZ8|WFKN1_HUMAN	5.13e-14	56.6	45.283	53
F8J2F4	sp|Q96NZ8|WFKN1_HUMAN	3.99e-06	34.3	30.435	46
F8J2F4	sp|Q02388|CO7A1_HUMAN	5.83e-14	56.6	42.188	64
F8J2F4	sp|O95925|EPPI_HUMAN	3.46e-13	52.4	39.286	56
F8J2F4	sp|P02760|AMBP_HUMAN	5.63e-13	53.5	41.27	63
F8J2F4	sp|P02760|AMBP_HUMAN	1.59e-11	49.7	38.462	52
F8J2F4	sp|P02760|AMBP_HUMAN	7.9	16.2	35.714	14
F8J2F4	sp|O43291|SPIT2_HUMAN	6.07e-13	53.1	38.889	54
F8J2F4	sp|O43291|SPIT2_HUMAN	9.07e-11	47.4	33.962	53
F8J2F4	sp|Q8TEU8|WFKN2_HUMAN	3.24e-12	51.6	43.137	51
F8J2F4	sp|Q8TEU8|WFKN2_HUMAN	5.01e-06	33.9	31.373	51
F8J2F4	sp|Q06481|APLP2_HUMAN	4.95e-12	50.8	36.667	60
F8J2F4	sp|P05067|A4_HUMAN	6.87e-11	47.8	36.735	49
F8J2F4	sp|O95428|PPN_HUMAN	9.38e-11	47.4	42.593	54
F8J2F4	sp|O95428|PPN_HUMAN	2.4	18.1	24.49	49
F8J2F4	sp|O95428|PPN_HUMAN	6.0	16.9	35.294	17
F8J2F4	sp|P49223|SPIT3_HUMAN	2.01e-10	44.3	33.333	66
F8J2F4	sp|Q6UDR6|SPIT4_HUMAN	8.9e-10	42.7	35.526	76
F8J2F4	sp|Q8IUA0|WFDC8_HUMAN	1.59e-09	43.5	41.176	51
F8J2F4	sp|Q2UY09|COSA1_HUMAN	5.87e-09	42.4	32.258	62
F8J2F4	sp|Q9BQY6|WFDC6_HUMAN	5.8e-07	35.8	57.143	28
F8J2F5	sp|P12111|CO6A3_HUMAN	1.51e-16	63.9	44.444	54
F8J2F5	sp|P10646|TFPI1_HUMAN	1.94e-16	63.2	43.333	60
F8J2F5	sp|P10646|TFPI1_HUMAN	3.59e-16	62.4	47.17	53
F8J2F5	sp|P10646|TFPI1_HUMAN	1.48e-13	55.1	40.278	72
F8J2F5	sp|O95925|EPPI_HUMAN	2.42e-15	57.8	45.455	55
F8J2F5	sp|P48307|TFPI2_HUMAN	6.07e-15	58.5	47.17	53
F8J2F5	sp|P48307|TFPI2_HUMAN	3.01e-14	56.6	45.283	53
F8J2F5	sp|P48307|TFPI2_HUMAN	0.003	25.8	31.034	58
F8J2F5	sp|O43291|SPIT2_HUMAN	6.67e-15	58.5	42.593	54
F8J2F5	sp|O43291|SPIT2_HUMAN	3.63e-12	51.2	35.849	53
F8J2F5	sp|Q8TEU8|WFKN2_HUMAN	1.88e-14	57.8	47.059	51
F8J2F5	sp|Q8TEU8|WFKN2_HUMAN	3.1e-06	34.7	27.451	51
F8J2F5	sp|Q06481|APLP2_HUMAN	6.47e-14	56.2	39.655	58
F8J2F5	sp|Q06481|APLP2_HUMAN	8.2	16.2	33.333	18
F8J2F5	sp|Q96NZ8|WFKN1_HUMAN	9.3e-14	55.8	43.396	53
F8J2F5	sp|Q96NZ8|WFKN1_HUMAN	9.53e-08	38.9	34.783	46
F8J2F5	sp|P05067|A4_HUMAN	9.66e-14	55.8	46.809	47
F8J2F5	sp|P02760|AMBP_HUMAN	1.68e-13	55.1	42.857	63
F8J2F5	sp|P02760|AMBP_HUMAN	5.25e-13	53.5	42.308	52
F8J2F5	sp|P02760|AMBP_HUMAN	3.9	17.3	32.0	25
F8J2F5	sp|P49223|SPIT3_HUMAN	2.22e-13	52.0	37.879	66
F8J2F5	sp|Q02388|CO7A1_HUMAN	2.73e-13	54.7	39.062	64
F8J2F5	sp|Q02388|CO7A1_HUMAN	0.48	20.0	44.444	18
F8J2F5	sp|O43278|SPIT1_HUMAN	3.12e-13	54.3	36.508	63
F8J2F5	sp|O43278|SPIT1_HUMAN	7.36e-13	53.1	47.826	46
F8J2F5	sp|O95428|PPN_HUMAN	7.56e-11	47.8	40.741	54
F8J2F5	sp|O95428|PPN_HUMAN	2.8	17.7	38.095	21
F8J2F5	sp|O95428|PPN_HUMAN	5.3	16.9	35.294	17
F8J2F5	sp|O95428|PPN_HUMAN	7.5	16.5	40.0	15
F8J2F5	sp|Q2UY09|COSA1_HUMAN	2.61e-10	46.2	31.25	64
F8J2F5	sp|Q8IUA0|WFDC8_HUMAN	5.32e-09	42.4	41.176	51
F8J2F5	sp|Q6UDR6|SPIT4_HUMAN	2.45e-08	38.9	34.667	75
F8J2F5	sp|Q9BQY6|WFDC6_HUMAN	3.87e-06	33.9	53.571	28
H2A0M2	sp|P05067|A4_HUMAN	8.15e-14	58.5	46.939	49
H2A0M2	sp|P05067|A4_HUMAN	2.9	18.9	50.0	10
H2A0M2	sp|P10646|TFPI1_HUMAN	1.57e-13	57.4	38.158	76
H2A0M2	sp|P10646|TFPI1_HUMAN	3.1e-12	53.5	41.176	51
H2A0M2	sp|P10646|TFPI1_HUMAN	6.94e-08	41.2	36.066	61
H2A0M2	sp|Q06481|APLP2_HUMAN	2.91e-13	56.6	39.344	61
H2A0M2	sp|P49223|SPIT3_HUMAN	3.69e-13	53.1	40.351	57
H2A0M2	sp|Q8TEU8|WFKN2_HUMAN	7.65e-13	55.5	45.098	51
H2A0M2	sp|Q8TEU8|WFKN2_HUMAN	0.000144	31.6	32.692	52
H2A0M2	sp|Q8TEU8|WFKN2_HUMAN	7.8	17.3	40.0	20
H2A0M2	sp|P02760|AMBP_HUMAN	3.63e-12	53.5	41.818	55
H2A0M2	sp|P02760|AMBP_HUMAN	1.96e-09	45.4	40.385	52
H2A0M2	sp|P48307|TFPI2_HUMAN	1.69e-11	51.2	44.643	56
H2A0M2	sp|P48307|TFPI2_HUMAN	2.67e-07	39.3	42.0	50
H2A0M2	sp|P48307|TFPI2_HUMAN	0.000138	31.2	34.545	55
H2A0M2	sp|O43291|SPIT2_HUMAN	2.26e-11	50.8	39.344	61
H2A0M2	sp|O43291|SPIT2_HUMAN	1.13e-10	48.9	38.889	54
H2A0M2	sp|O95925|EPPI_HUMAN	2.75e-11	49.3	34.921	63
H2A0M2	sp|P12111|CO6A3_HUMAN	1.86e-10	48.9	32.787	61
H2A0M2	sp|P12111|CO6A3_HUMAN	3.7	18.5	44.444	18
H2A0M2	sp|O43278|SPIT1_HUMAN	2.24e-10	48.5	43.396	53
H2A0M2	sp|O43278|SPIT1_HUMAN	1.35e-09	46.2	43.478	46
H2A0M2	sp|O43278|SPIT1_HUMAN	2.9	18.5	28.261	46
H2A0M2	sp|Q96NZ8|WFKN1_HUMAN	3.21e-10	48.1	39.623	53
H2A0M2	sp|Q96NZ8|WFKN1_HUMAN	0.85	20.4	61.538	13
H2A0M2	sp|Q6UDR6|SPIT4_HUMAN	4.15e-09	42.7	33.75	80
H2A0M2	sp|O95428|PPN_HUMAN	7.3e-08	41.2	37.037	54
H2A0M2	sp|Q2UY09|COSA1_HUMAN	1.73e-07	40.0	31.667	60
H2A0M2	sp|Q02388|CO7A1_HUMAN	2.2e-07	40.0	37.5	56
H2A0M2	sp|Q02388|CO7A1_HUMAN	0.14	22.7	66.667	9
H2A0M2	sp|Q8IUA0|WFDC8_HUMAN	6.49e-07	38.1	37.255	51
H2A0M2	sp|Q9BQY6|WFDC6_HUMAN	0.002	27.7	46.429	28
H2A0N1	sp|P10646|TFPI1_HUMAN	6.46e-17	66.6	36.975	119
H2A0N1	sp|P10646|TFPI1_HUMAN	5.16e-09	44.3	29.167	120
H2A0N1	sp|P10646|TFPI1_HUMAN	8.66e-09	43.9	46.154	52
H2A0N1	sp|Q96NZ8|WFKN1_HUMAN	1.4e-16	66.2	35.398	113
H2A0N1	sp|Q8TEU8|WFKN2_HUMAN	2.33e-16	65.9	37.755	98
H2A0N1	sp|Q8TEU8|WFKN2_HUMAN	9.86e-09	43.9	37.838	74
H2A0N1	sp|Q06481|APLP2_HUMAN	3.84e-11	50.8	43.396	53
H2A0N1	sp|Q06481|APLP2_HUMAN	4.36e-09	45.1	47.727	44
H2A0N1	sp|P05067|A4_HUMAN	6.85e-11	50.1	47.727	44
H2A0N1	sp|P05067|A4_HUMAN	7.54e-08	41.2	42.222	45
H2A0N1	sp|P02760|AMBP_HUMAN	1.06e-10	49.3	34.653	101
H2A0N1	sp|P02760|AMBP_HUMAN	1.99e-08	42.7	46.0	50
H2A0N1	sp|P02760|AMBP_HUMAN	0.002	28.1	33.929	56
H2A0N1	sp|O43278|SPIT1_HUMAN	1.18e-10	49.3	41.176	68
H2A0N1	sp|O43278|SPIT1_HUMAN	2.6e-07	39.7	45.652	46
H2A0N1	sp|O43278|SPIT1_HUMAN	0.000103	32.0	33.333	54
H2A0N1	sp|O43278|SPIT1_HUMAN	0.004	27.3	40.0	40
H2A0N1	sp|O43291|SPIT2_HUMAN	2.54e-10	48.1	28.188	149
H2A0N1	sp|O95925|EPPI_HUMAN	1.17e-08	42.4	38.182	55
H2A0N1	sp|O95925|EPPI_HUMAN	0.000282	30.0	34.0	50
H2A0N1	sp|Q02388|CO7A1_HUMAN	1.24e-08	43.5	42.105	57
H2A0N1	sp|Q02388|CO7A1_HUMAN	0.000153	31.6	35.714	56
H2A0N1	sp|Q02388|CO7A1_HUMAN	3.0	18.9	100.0	6
H2A0N1	sp|Q02388|CO7A1_HUMAN	5.0	18.1	64.286	14
H2A0N1	sp|P48307|TFPI2_HUMAN	1.34e-08	43.1	36.782	87
H2A0N1	sp|P48307|TFPI2_HUMAN	7.65e-08	40.8	28.205	117
H2A0N1	sp|P48307|TFPI2_HUMAN	0.000279	30.4	43.182	44
H2A0N1	sp|O95428|PPN_HUMAN	3.36e-08	42.4	39.394	66
H2A0N1	sp|O95428|PPN_HUMAN	6.54e-06	35.8	36.735	49
H2A0N1	sp|P12111|CO6A3_HUMAN	4.1e-08	42.0	47.368	38
H2A0N1	sp|P12111|CO6A3_HUMAN	1.11e-06	38.1	37.255	51
H2A0N1	sp|P12111|CO6A3_HUMAN	6.2	17.7	55.556	9
H2A0N1	sp|P49223|SPIT3_HUMAN	2.69e-07	37.7	38.983	59
H2A0N1	sp|P49223|SPIT3_HUMAN	2.5e-06	35.0	37.255	51
H2A0N1	sp|Q8IUA0|WFDC8_HUMAN	2.26e-06	36.6	32.857	70
H2A0N1	sp|Q8IUA0|WFDC8_HUMAN	0.000116	31.6	34.0	50
